final_review_id,manual_keep,manual_label,severity_level,manual_notes,review_status,strict_score,strict_signal_count,strict_signals,review_text,airline_name,recommended,over_all_rating,route,review_date,date_flown,trip_verified,source_dataset,source_note,candidate_rank,recommended_action,manual_reason,exclusion_hints,review_header,type_of_traveller,seat_type
REAL-VA-043,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,12,3,direct_threat; harassment_discrimination; staff_passenger_conflict,"She brought all her current paperwork completed by her doctor and vet proving her dog was a service dog. They allowed her to bring her dog on the plane as a service dog from Fort Lauderdale to White Plains and ensured her she would not have any issues on her return flight back home. When she got to the airport for her return flight the Supervisor (Anna Mane) would not accept any of her paperwork and told her she can pay $125 for her dog & buy a $50 kennel or she will have to get additional paperwork completed by her doctor and reschedule her trip back home (this was a Sunday night so no way to resolve the paperwork issue at the time). My mom is a senior citizen that has a serious medical condition that is triggered when she is under high level of anxiety or stress and it could cause her to go into the hospital. Her dog does not only help prevent a medical issue, but also lets her know when one is coming so she can take her medicine. I tried to talk to the Supervisor and she apologized for the confusion their airline may have caused, but was not willing to work with us in any way. I explained we had two weeks before my mom's return flight so if they would have told us in Florida to get another form filled out by her doctor we would have without any problem. Why would the paperwork be acceptable one way, but rejected on the return flight two week later? When I told the Supervisor she is putting my mom through unnecessary stress that could cause my mom to have a medical issue, she threaten to not let me my travel without a full medical review just to be even more nasty. My mom paid the extra money so she would not miss her flight, but the Supervisor had a flight attendance harass her on the plane to ensure she kept her service dog in the kennel. My mom has travel on jetblue plenty of times before with her service dog and never had any issues. The flight attendant actually told her and the people sitting around her that my mom was trying to pass her dog as a service dog, but he wasn't. Her dog is a service dog and just because there was a misunderstanding that does not give them the airline staff the right to harass and embarrass her when she did provide significant proof that she does have a medical condition that requires her to have her dog with her at all times. Her dog has never been put in a kennel so he was also impacted by how unprofessional the staff at JetBlue treated him and his owner. I can understand the potential risk if my mom's service dog was a pit bull, but my mom's service dog is 5 lbs and has a history with the airline traveling with her as a service dog. We contacted the corporate office to put in a complaint on how she was treated and to get the opportunity to provide the doctor's paperwork they wanted so she could get reimbursed for what she was forced to pay and they rejected her request and did not even give her the opportunity to prove that her dog is a service dog. The person sitting next to my mom on the airplane is also putting in a formal complaint on how badly my mom was treated. I have always had a good experience with JetBlue, but after how badly my mom was treated and they had no concern for her health, I can not travel with them again. The corporate office was not willing to even try to make the situation right by allowing her to prove she has a service dog to get her money back.",jetblue-airways,no,3,westchester_to_fort_lauderdale,06-03-19,march_2019,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",43,priority_review_likely_violent_aggressive,"direct threat/threatening language; harassment, humiliation, racism, or discrimination language; staff/passenger conflict with aggression/abuse context",,"""her dog was a service dog""",solo_leisure,economy_class
REAL-VA-044,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,12,3,direct_threat; aggressive_abusive; staff_passenger_conflict,"In general, my trips goes nearly 100% smoothly. In my plan , usually flight time is an ideal time to work on the presentation or lecture I am going to present in destination. I hardly remember I have faced very few difficulties in the past 30 years but those were mostly due to a brief chaos in organizing the flight but never ever intimidation or bullying. Today I had an experience that was shocking. During the boarding at 10:30 am April 28 in gate 80 of YUL Montréal airport when it reached to my turn, a boarding agent slightly rudely told me “ you must check in your carry on (this has happened at past for small airplane and even large airplane will full capacity, was fully understandable). I told the guy with smile ”oh no please can I just put under my seat? .look It is perfectly fit “ while I was waiting a kind of friendly explanation. I noted he in very firm and serious attitude and rudely told me “no you must check in“ I said still with smile begging “it is not fair I need to work on my lecture please. Then he turn totally different attitude and told me “either you check in or I will put you out of flight”. I was completely shocked. I told seriously , how come ? Ok well if I have no choice put the tag but there is no need for demonstration of power and I took the bag to board . while I was entering he said “actually I will not allow you to board. I was honestly scared I said ok sorry and continued. He said stop even if you get in we will take you out. Put the bag in check in place and took the seat. Later when a female staff of boarding team came on board “I told her with smile see ma’am there are many empty places in overhead “ ironically the portion on my over head was empty. To my surprise I realized she had came after me she said : you shouldn’t have talked to him like that and I am going to ask you get off the plane. I said “ I am sorry I did not mean to be rude to him “ she said no you need to get off. I said you can tell him to come I personally apologize but she said he can not come and she took a photo of my seat number and left.  I can understand if a person pose aggressive behaviour, or threaten others to be treated this way but a harmless passenger that indicates a different story about the culture in your company about treating a customer. Interestingly, they lost a security belt on my bag but I did not care as my trip was ruined.",united-airlines,no,1,montreal_to_myrtle_beach_via_newark,28-04-24,april_2024,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",44,priority_review_likely_violent_aggressive,direct threat/threatening language; aggressive or abusive language; staff/passenger conflict with aggression/abuse context,,"""must check in your carry on""",business,economy_class
REAL-VA-045,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,12,3,direct_threat; aggressive_abusive; staff_passenger_conflict,"Well today reached an all time high. I am a premier 1K, have flown over 3 Million miles collectively, and I support United even with bad food, low quality service and today United is above the law, let me explain; the electrical outlet on the USB ports where not working and I needed to get my conventional charger from the overhead, about ten minutes to find it in my bag. The passenger from the aisle across jumps up and complains to me about the overhead bin being open, and then complains to the flight attendant. The flight attendant comes over to me in a aggressive manner and dresses me down then proceeds to tell me ""it will get a lot worse for me"" with a threat tone. Really flight attendant, get all your facts in order before you threaten a loyal customer on United, and for United, please address the open complaint I filed. You cannot threaten people without understanding all sides of the situation, maybe some classes on passenger rights is in order.",united-airlines,no,2,san_francisco_to_shanghai,26-09-19,september_2019,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",45,priority_review_likely_violent_aggressive,direct threat/threatening language; aggressive or abusive language; staff/passenger conflict with aggression/abuse context,,"""You cannot threaten people""",business,economy_class
REAL-VA-046,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,12,3,direct_threat; harassment_discrimination; staff_passenger_conflict,"I'm a United Premier 1K traveler. Still all that good customer background did not prevent United from demoting me from Premium to Economy. Discriminated in favor of a more deserving passenger? Told to shut up and sit down when I complained for the undeserving demotion. Threatened when I asked the FA's name. I raised this issue all the way to United's CEO. I thought he means that customer care is important, no, he doesn't. He just cares to get my money. Customers are just a necessary inconvenience.",united-airlines,no,1,newark_to_tek_aviv_via_houston,13-05-19,april_2019,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",46,priority_review_likely_violent_aggressive,"direct threat/threatening language; harassment, humiliation, racism, or discrimination language; staff/passenger conflict with aggression/abuse context",,"""demoting from Premium to Economy""",business,premium_economy
REAL-VA-047,yes,violent_aggressive,high,"reported physical confrontation or violence-related act; staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct; yelling/screaming/shouting in staff/passenger conflict",assistant_manual_check_completed,12,3,harassment_discrimination; physical_violence; staff_passenger_conflict,"I had boarded the plane and was seated when a man said to the nearby flight attendant that someone was sitting in his seat. The attendant said to me, “I need to see your boarding pass”. Confused, I asked why. She said, “You’re in the wrong seat”, in a rude and urgent tone. I explained to her that I would need to look through my emails to find my original boarding pass. She was rushing me, told me she needed to board all other passengers, and that I needed to hurry up even though she just told me to do this. I showed her my pass from the first leg of the flight. This made her even more on edge and provoked since it was not the right pass. I then found the pass for the current flight and showed it to her. She condescendingly asking, “And this is for the flight now?”, as she refused to read the pass for herself. I said yes and continued to point to the seats me and my friend were assigned listed on the pass. Without reading the pass at all she pointed to my seat and said, “You’re in the wrong seat. You need to move, you’re in the wrong seat”. She was unfriendly, unrelenting, and very angry at me. A man sitting at the window spoke up and said that he was actually in the wrong seat and it was his fault. The passenger that originally asked for help from to the flight attendant, was at this point, visibly uncomfortable by how the flight attendant was harassing nearby passengers and said it didn’t matter where he sat he didn’t care anymore. I ultimately was in the right seat the entire time. However, I was the only passenger the attendant interrogated rudely and angrily. She did not apologize and looked extremely annoyed after this all occurred. Scared that I would be kicked off the plane if I spoke up, I left without receiving any apology from her what so ever. I felt nervous, uncomfortable, upset, and victimized. Later in the flight, another attendant walked up to my seat. She yelled at me to put my seat fully up, two times in a row. I was shocked because I had never put my seat down in the first place. I looked up at her and she said this to me again while telling me to press the button to put the seat up. I pressed the button and the seat didn’t move at all because it was always fully straight. I said to her, “It is fully up”. She said extremely shortly, “I am allowed to tell you to put it up. That is my job.” Then proceeded to glare at me. I said “that’s fine”. And she rolled her eyes at me. She did not treat any other passengers on board like this except for me. I felt treated unfairly and felt like I could not speak up or I’d be dragged off the plane. In both instances, I cooperated, did nothing wrong in the first place and was severely harassed by multiple flight attendants on board. This was my first time flying with United Airlines and I would never go back. What a terrible end to a great vacation.",united-airlines,no,1,newark_to_boston,18-03-18,march_2018,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",47,priority_review_likely_violent_aggressive,"harassment, humiliation, racism, or discrimination language; physical violence or assault/fight language; staff/passenger conflict with aggression/abuse context",,"""terrible end to a great vacation""",couple_leisure,economy_class
REAL-VA-048,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; police/security conflict, intervention, detention, removal, or threat context; staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,12,3,direct_threat; harassment_discrimination; police_security_conflict,"25 flight to New York for our 4 day break. At 09.10 we were told there was a technical problem. We sat on the plane for over 4 hours with only 2 crackers and half a glass of water served. Eventually we were told to leave the plane and ground staff would give us further instructions. The ground staff hadn't even been told we were leaving the plane. Eventually after collecting our luggage we were put on a bus to an awful hotel. We were collected by bus the following morning and taken back to the airport. A member of staff was handing out airline compensation forms, but when we asked if the plane was fixed, she snapped not to harass her as she had worked a double shift and was stressed. When we said we were stressed and just wanted to know if we would be travelling that day, she called over security who threatened if there was any problems, he controlled who got on the plane and who didn't. Disgraceful behaviour to everyone who were now delayed 24 hours. We eventually arrived in New York 26 hours late and in rush hour, so our 4 days was reduced to 2! United Airlines have since sent an email offering compensation but the 2nd page with all the information was missing so none the wiser but I'm guessing judging by previous reviews it will be a travel voucher. After emailing them they now seen unaware of our plight. Wouldn't recommend United Airlines to anyone.",united-airlines,no,2,manchester_to_new_york,07-09-15,august_2015,,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",48,priority_review_likely_violent_aggressive,"direct threat/threatening language; harassment, humiliation, racism, or discrimination language; police/security conflict or intervention context",,"""disgraceful behaviour to everyone""",family_leisure,economy_class
REAL-VA-049,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,12,3,direct_threat; harassment_discrimination; staff_passenger_conflict,"Boarding pass retrieval led to another confrontation at the gate. Emirates staff at the gate confiscated my boarding passes, threatened baggage offloading, and harassed me for carrying my laptop bag separately. Only after pledging to stow my laptop bag under my seat was I allowed to board just before departure. Upon reaching LA, I discovered a missing bag. It took days for Emirates to locate it. Emirates staff, without notice or gate codes, knocked at midnight, delivering my damaged bag. How they accessed it remains a mystery. The bag was torn, belongings damaged, and some items were missing. Despite three complaints, Emirates provided no response. Despite reaching out multiple times, Emirates offered no explanations, leaving me frustrated and dissatisfied with their customer service.",emirates,no,1,delhi_to_dubai,02-02-24,september_2023,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",49,priority_review_likely_violent_aggressive,"direct threat/threatening language; harassment, humiliation, racism, or discrimination language; staff/passenger conflict with aggression/abuse context",,"""Emirates experience was horrific""",solo_leisure,economy_class
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
